entry_time,exit_time,side,entry_price,exit_price,exit_reason,pnl_pct
2025-11-09 16:00:00,2025-11-10 00:00:00,SHORT,103762.18,105837.4236,SL,-0.020600000000000018
2025-11-11 08:00:00,2025-11-11 20:00:00,LONG,104783.99,102688.3102,SL,-0.02059999999999998
2025-11-11 22:00:00,2025-11-12 22:00:00,LONG,102633.92,101978.96,TL,-0.0069815159744457955
2025-11-13 17:00:00,2025-11-13 18:00:00,LONG,100633.13,98620.46740000001,SL,-0.02059999999999996
2025-11-13 20:00:00,2025-11-14 06:00:00,LONG,98682.13,96708.4874,SL,-0.020600000000000066
2025-11-14 08:00:00,2025-11-14 12:00:00,LONG,97151.97,95208.93059999999,SL,-0.02060000000000009
2025-11-14 14:00:00,2025-11-15 14:00:00,LONG,95243.95,96254.25,TL,0.010007497904066378
2025-11-15 21:00:00,2025-11-16 21:00:00,LONG,95277.51,93371.9598,SL,-0.02059999999999998
2025-11-17 14:00:00,2025-11-17 19:00:00,LONG,93959.78,92080.58439999999,SL,-0.02060000000000007
2025-11-17 21:00:00,2025-11-18 03:00:00,LONG,91914.01,90075.72979999999,SL,-0.02060000000000009
2025-11-18 05:00:00,2025-11-19 05:00:00,LONG,90081.9,90459.99,TL,0.0035971805656853494
2025-11-19 16:00:00,2025-11-20 16:00:00,LONG,89951.7,88152.666,SL,-0.020599999999999997
2025-11-20 18:00:00,2025-11-21 02:00:00,LONG,87233.8,85489.124,SL,-0.020600000000000077
2025-11-21 08:00:00,2025-11-21 09:00:00,LONG,84049.38,82368.3924,SL,-0.02060000000000009
2025-11-21 11:00:00,2025-11-21 12:00:00,LONG,82703.61,81049.5378,SL,-0.02059999999999994
2025-11-23 05:00:00,2025-11-24 05:00:00,SHORT,86548.19,87468.29,TL,-0.011231071545228054
2025-11-26 18:00:00,2025-11-27 02:00:00,SHORT,89830.8,91627.416,SL,-0.020599999999999938
2025-12-01 00:00:00,2025-12-01 00:00:00,LONG,90360.01,88552.80979999999,SL,-0.020600000000000073
2025-12-01 02:00:00,2025-12-01 12:00:00,LONG,87168.9,85425.522,SL,-0.020599999999999966
2025-12-01 16:00:00,2025-12-02 15:00:00,LONG,84677.87,89758.5422,TP,0.05940000000000001
2025-12-02 17:00:00,2025-12-03 02:00:00,SHORT,90759.15,92574.333,SL,-0.020600000000000052
2025-12-04 15:00:00,2025-12-05 14:00:00,LONG,91894.0,90056.12,SL,-0.02060000000000005
2025-12-05 16:00:00,2025-12-05 16:00:00,LONG,90459.34,88650.1532,SL,-0.020599999999999955
2025-12-05 18:00:00,2025-12-06 18:00:00,LONG,89335.53,89646.71,TL,0.0028832725568428102
2025-12-07 15:00:00,2025-12-08 15:00:00,LONG,88220.53,89961.37,TL,0.01913282182730025
2025-12-08 17:00:00,2025-12-09 17:00:00,LONG,89978.47,93917.99,TL,0.04318291829145354
2025-12-09 19:00:00,2025-12-10 19:00:00,SHORT,93920.48,92957.67,TL,0.009651331764914294
2025-12-11 01:00:00,2025-12-11 03:00:00,LONG,91386.17,89558.4466,SL,-0.020600000000000028
2025-12-11 08:00:00,2025-12-12 08:00:00,LONG,90272.76,92342.39,TL,0.022326406592642175
2025-12-12 16:00:00,2025-12-13 16:00:00,LONG,89935.13,90087.28,TL,0.001091774949343979
2025-12-13 18:00:00,2025-12-14 18:00:00,LONG,90052.61,88997.28,TL,-0.012319038459851432
2025-12-14 20:00:00,2025-12-15 15:00:00,LONG,88644.88,86871.98240000001,SL,-0.020599999999999962
2025-12-15 17:00:00,2025-12-16 17:00:00,LONG,86400.0,87131.99,TL,0.007872106481481542
2025-12-17 06:00:00,2025-12-18 06:00:00,LONG,86626.4,86645.93,TL,-0.00037454909819640615
2025-12-18 14:00:00,2025-12-19 14:00:00,SHORT,88851.7,88180.01,TL,0.006959675279144939
2025-12-21 03:00:00,2025-12-22 03:00:00,LONG,87943.76,88774.12,TL,0.008841943351068918
2025-12-22 10:00:00,2025-12-23 10:00:00,SHORT,89829.6,87615.93,TL,0.02404299072911393
2025-12-23 15:00:00,2025-12-24 15:00:00,LONG,86873.99,87049.99,TL,0.0014259228337503548
2025-12-25 16:00:00,2025-12-26 16:00:00,SHORT,88371.27,86855.82,TL,0.01654867286619279
2025-12-28 19:00:00,2025-12-29 19:00:00,LONG,87598.49,87366.23,TL,-0.003251415566638298
2025-12-29 21:00:00,2025-12-30 21:00:00,LONG,87212.01,88287.27,TL,0.011729265200974148
2025-12-31 17:00:00,2025-12-31 23:00:00,LONG,87656.99,87648.22,TL,-0.0007000490662524924
