entry_time,exit_time,side,entry_price,exit_price,exit_reason,pnl_pct
2025-10-03 16:00:00,2025-10-04 04:00:00,LONG,122258.04,122495.0,TL,0.0013381956393216056
2025-10-05 03:00:00,2025-10-05 15:00:00,LONG,124031.44,122803.17,TL,-0.010502892363420146
2025-10-06 02:00:00,2025-10-06 14:00:00,LONG,124035.33,124530.0,TL,0.003388137895872074
2025-10-07 00:00:00,2025-10-07 12:00:00,SHORT,124658.54,124917.99,TL,-0.0026812854057171828
2025-10-08 03:00:00,2025-10-08 15:00:00,LONG,122048.28,122189.72,TL,0.0005588856475486778
2025-10-09 03:00:00,2025-10-09 15:00:00,SHORT,121617.81,121147.14,TL,0.0032700746214719563
2025-10-09 23:00:00,2025-10-10 11:00:00,LONG,121686.19,121554.55,TL,-0.0016817990110463595
2025-10-10 16:00:00,2025-10-10 20:00:00,SHORT,119018.99,114258.2304,TP,0.03940000000000004
2025-10-11 11:00:00,2025-10-11 23:00:00,LONG,112114.63,110644.4,TL,-0.013713632003245343
2025-10-13 09:00:00,2025-10-13 21:00:00,SHORT,115254.23,115700.0,TL,-0.004467710538693496
2025-10-14 00:00:00,2025-10-14 10:00:00,SHORT,115166.0,110559.36,TP,0.03939999999999999
2025-10-14 17:00:00,2025-10-15 05:00:00,LONG,112328.83,112431.95,TL,0.0003180189983283486
2025-10-15 12:00:00,2025-10-16 00:00:00,SHORT,111905.72,110431.27,TL,0.012575823362737822
2025-10-16 03:00:00,2025-10-16 15:00:00,LONG,111510.43,108549.21,TL,-0.027155542831284813
2025-10-17 03:00:00,2025-10-17 08:00:00,LONG,108972.98,104614.06079999999,SL,-0.04060000000000004
2025-10-17 16:00:00,2025-10-18 04:00:00,LONG,106803.52,106478.71,TL,-0.0036411919007912625
2025-10-19 07:00:00,2025-10-19 19:00:00,SHORT,106777.75,108908.43,TL,-0.020554344421005247
2025-10-20 01:00:00,2025-10-20 13:00:00,SHORT,108047.46,111161.35,TL,-0.029419650179652528
2025-10-20 17:00:00,2025-10-21 05:00:00,SHORT,110683.2,107537.12,TL,0.027824187229859652
2025-10-21 15:00:00,2025-10-22 03:00:00,LONG,112170.52,108216.02,TL,-0.03585436094973974
2025-10-22 15:00:00,2025-10-23 03:00:00,LONG,108947.49,108377.96,TL,-0.005827564214650551
2025-10-23 22:00:00,2025-10-24 10:00:00,SHORT,109532.96,111114.03,TL,-0.015034650538066279
2025-10-24 12:00:00,2025-10-25 00:00:00,SHORT,111066.29,110766.6,TL,0.0020982984666183396
2025-10-25 05:00:00,2025-10-25 17:00:00,LONG,111228.0,111374.96,TL,0.0007212500449527674
2025-10-26 10:00:00,2025-10-26 22:00:00,LONG,112528.82,114681.33,TL,0.01852852191998454
